"wbregion","year","intervention","regimen","x50q30"
"Middle East and North Africa",2041,"Scenario 4","Aspirin",0.221030078484103
"Middle East and North Africa",2041,"Scenario 4","No aspirin",0.223944813134983
"Middle East and North Africa",2042,"Current care","Aspirin",0.234116546160125
"Middle East and North Africa",2042,"Scenario 1","Aspirin",0.229271658895188
"Middle East and North Africa",2042,"Scenario 1","No aspirin",0.23096977598692
"Middle East and North Africa",2042,"Scenario 2","Aspirin",0.227121563904078
"Middle East and North Africa",2042,"Scenario 2","No aspirin",0.229057814564207
"Middle East and North Africa",2042,"Scenario 3","Aspirin",0.22319067884555
"Middle East and North Africa",2042,"Scenario 3","No aspirin",0.225705007686394
"Middle East and North Africa",2042,"Scenario 4","Aspirin",0.21932793777882
"Middle East and North Africa",2042,"Scenario 4","No aspirin",0.222395497065247
"Middle East and North Africa",2043,"Current care","Aspirin",0.23333509908752
"Middle East and North Africa",2043,"Scenario 1","Aspirin",0.228454379931736
"Middle East and North Africa",2043,"Scenario 1","No aspirin",0.230225428114508
"Middle East and North Africa",2043,"Scenario 2","Aspirin",0.225970429890846
"Middle East and North Africa",2043,"Scenario 2","No aspirin",0.228011988905012
"Middle East and North Africa",2043,"Scenario 3","Aspirin",0.221837712333747
"Middle East and North Africa",2043,"Scenario 3","No aspirin",0.224482705442048
"Middle East and North Africa",2043,"Scenario 4","Aspirin",0.21778408285449
"Middle East and North Africa",2043,"Scenario 4","No aspirin",0.221005294624182
"Middle East and North Africa",2044,"Current care","Aspirin",0.232570938921925
"Middle East and North Africa",2044,"Scenario 1","Aspirin",0.227659672815053
"Middle East and North Africa",2044,"Scenario 1","No aspirin",0.229499181791918
"Middle East and North Africa",2044,"Scenario 2","Aspirin",0.224824046273807
"Middle East and North Africa",2044,"Scenario 2","No aspirin",0.226968492824829
"Middle East and North Africa",2044,"Scenario 3","Aspirin",0.220492106861265
"Middle East and North Africa",2044,"Scenario 3","No aspirin",0.223264929968658
"Middle East and North Africa",2044,"Scenario 4","Aspirin",0.21625082235553
"Middle East and North Africa",2044,"Scenario 4","No aspirin",0.219621728645741
"Middle East and North Africa",2045,"Current care","Aspirin",0.23174407595205
"Middle East and North Africa",2045,"Scenario 1","Aspirin",0.226811120221598
"Middle East and North Africa",2045,"Scenario 1","No aspirin",0.228714994323047
"Middle East and North Africa",2045,"Scenario 2","Aspirin",0.223603424696523
"Middle East and North Africa",2045,"Scenario 2","No aspirin",0.225846746890279
"Middle East and North Africa",2045,"Scenario 3","Aspirin",0.219135485958177
"Middle East and North Africa",2045,"Scenario 3","No aspirin",0.222024412325134
"Middle East and North Africa",2045,"Scenario 4","Aspirin",0.214656684698307
"Middle East and North Africa",2045,"Scenario 4","No aspirin",0.218170431920358
"Middle East and North Africa",2046,"Current care","Aspirin",0.231061420471787
"Middle East and North Africa",2046,"Scenario 1","Aspirin",0.226126499875811
"Middle East and North Africa",2046,"Scenario 1","No aspirin",0.228105251859759
"Middle East and North Africa",2046,"Scenario 2","Aspirin",0.22251046216739
"Middle East and North Africa",2046,"Scenario 2","No aspirin",0.224853878990982
"Middle East and North Africa",2046,"Scenario 3","Aspirin",0.217910057998609
"Middle East and North Africa",2046,"Scenario 3","No aspirin",0.220915281142908
"Middle East and North Africa",2046,"Scenario 4","Aspirin",0.213263817623599
"Middle East and North Africa",2046,"Scenario 4","No aspirin",0.216912335321247
"Middle East and North Africa",2047,"Current care","Aspirin",0.230584019642789
"Middle East and North Africa",2047,"Scenario 1","Aspirin",0.225662510385075
"Middle East and North Africa",2047,"Scenario 1","No aspirin",0.227712124693998
"Middle East and North Africa",2047,"Scenario 2","Aspirin",0.221608459691652
"Middle East and North Africa",2047,"Scenario 2","No aspirin",0.224058502511292
"Middle East and North Africa",2047,"Scenario 3","Aspirin",0.216876816891007
"Middle East and North Africa",2047,"Scenario 3","No aspirin",0.22000029032692
"Middle East and North Africa",2047,"Scenario 4","Aspirin",0.212056167690948
"Middle East and North Africa",2047,"Scenario 4","No aspirin",0.215841633275332
"Middle East and North Africa",2048,"Current care","Aspirin",0.230267032730287
"Middle East and North Africa",2048,"Scenario 1","Aspirin",0.225377923373674
"Middle East and North Africa",2048,"Scenario 1","No aspirin",0.227490238520456
"Middle East and North Africa",2048,"Scenario 2","Aspirin",0.220860373733021
"Middle East and North Africa",2048,"Scenario 2","No aspirin",0.223420958203331
"Middle East and North Africa",2048,"Scenario 3","Aspirin",0.215992181367323
"Middle East and North Africa",2048,"Scenario 3","No aspirin",0.219236388083381
"Middle East and North Africa",2048,"Scenario 4","Aspirin",0.211003656250766
"Middle East and North Africa",2048,"Scenario 4","No aspirin",0.21492740295223
"Middle East and North Africa",2049,"Current care","Aspirin",0.229999698182674
"Middle East and North Africa",2049,"Scenario 1","Aspirin",0.225166289512435
"Middle East and North Africa",2049,"Scenario 1","No aspirin",0.227331525341502
"Middle East and North Africa",2049,"Scenario 2","Aspirin",0.220169618716677
"Middle East and North Africa",2049,"Scenario 2","No aspirin",0.222839386963387
"Middle East and North Africa",2049,"Scenario 3","Aspirin",0.215153872165379
"Middle East and North Africa",2049,"Scenario 3","No aspirin",0.218518292662073
"Middle East and North Africa",2049,"Scenario 4","Aspirin",0.210000393035917
"Middle East and North Africa",2049,"Scenario 4","No aspirin",0.214061003061466
"Middle East and North Africa",2050,"Current care","Aspirin",0.229695316554483
"Middle East and North Africa",2050,"Scenario 1","Aspirin",0.224938916737343
"Middle East and North Africa",2050,"Scenario 1","No aspirin",0.227147281456335
"Middle East and North Africa",2050,"Scenario 2","Aspirin",0.219459896815139
"Middle East and North Africa",2050,"Scenario 2","No aspirin",0.222232854894702
"Middle East and North Africa",2050,"Scenario 3","Aspirin",0.214287168779765
"Middle East and North Africa",2050,"Scenario 3","No aspirin",0.217769697331631
"Middle East and North Africa",2050,"Scenario 4","Aspirin",0.208974578458539
"Middle East and North Africa",2050,"Scenario 4","No aspirin",0.213168707383516
"North America",2017,"Current care","Aspirin",0.209634618346237
"North America",2017,"Scenario 1","Aspirin",0.209634618346237
"North America",2017,"Scenario 1","No aspirin",0.209634618346237
"North America",2017,"Scenario 2","Aspirin",0.209634618346237
"North America",2017,"Scenario 2","No aspirin",0.209634618346237
"North America",2017,"Scenario 3","Aspirin",0.209634618346237
"North America",2017,"Scenario 3","No aspirin",0.209634618346237
"North America",2017,"Scenario 4","Aspirin",0.209634618346237
"North America",2017,"Scenario 4","No aspirin",0.209634618346237
"North America",2018,"Current care","Aspirin",0.195798827975955
"North America",2018,"Scenario 1","Aspirin",0.195798827975955
"North America",2018,"Scenario 1","No aspirin",0.195798827975955
"North America",2018,"Scenario 2","Aspirin",0.195798827975955
"North America",2018,"Scenario 2","No aspirin",0.195798827975955
"North America",2018,"Scenario 3","Aspirin",0.195798827975955
"North America",2018,"Scenario 3","No aspirin",0.195798827975955
"North America",2018,"Scenario 4","Aspirin",0.195798827975955
"North America",2018,"Scenario 4","No aspirin",0.195798827975955
"North America",2019,"Current care","Aspirin",0.195675529155134
"North America",2019,"Scenario 1","Aspirin",0.195675529155134
"North America",2019,"Scenario 1","No aspirin",0.195675529155134
"North America",2019,"Scenario 2","Aspirin",0.195675529155134
"North America",2019,"Scenario 2","No aspirin",0.195675529155134
"North America",2019,"Scenario 3","Aspirin",0.195675529155134
"North America",2019,"Scenario 3","No aspirin",0.195675529155134
"North America",2019,"Scenario 4","Aspirin",0.195675529155134
"North America",2019,"Scenario 4","No aspirin",0.195675529155134
"North America",2020,"Current care","Aspirin",0.224083874327905
"North America",2020,"Current care","No aspirin",0.0246717334140301
"North America",2020,"Scenario 1","Aspirin",0.224083874327905
"North America",2020,"Scenario 1","No aspirin",0.224083874327905
"North America",2020,"Scenario 2","Aspirin",0.224083874327905
"North America",2020,"Scenario 2","No aspirin",0.224083874327905
"North America",2020,"Scenario 3","Aspirin",0.224083874327905
"North America",2020,"Scenario 3","No aspirin",0.224083874327905
"North America",2020,"Scenario 4","Aspirin",0.224083874327905
"North America",2020,"Scenario 4","No aspirin",0.224083874327905
"North America",2021,"Current care","Aspirin",0.232325549304975
"North America",2021,"Current care","No aspirin",0.0245696000432942
"North America",2021,"Scenario 1","Aspirin",0.232325549304975
"North America",2021,"Scenario 1","No aspirin",0.232325549304975
"North America",2021,"Scenario 2","Aspirin",0.232325549304975
"North America",2021,"Scenario 2","No aspirin",0.232325549304975
"North America",2021,"Scenario 3","Aspirin",0.232325549304975
"North America",2021,"Scenario 3","No aspirin",0.232325549304975
"North America",2021,"Scenario 4","Aspirin",0.232325549304975
"North America",2021,"Scenario 4","No aspirin",0.232325549304975
"North America",2022,"Current care","Aspirin",0.21362622172477
"North America",2022,"Current care","No aspirin",0.024690443004592
"North America",2022,"Scenario 1","Aspirin",0.21362622172477
"North America",2022,"Scenario 1","No aspirin",0.21362622172477
"North America",2022,"Scenario 2","Aspirin",0.21362622172477
"North America",2022,"Scenario 2","No aspirin",0.21362622172477
"North America",2022,"Scenario 3","Aspirin",0.21362622172477
"North America",2022,"Scenario 3","No aspirin",0.21362622172477
"North America",2022,"Scenario 4","Aspirin",0.21362622172477
"North America",2022,"Scenario 4","No aspirin",0.21362622172477
"North America",2023,"Current care","Aspirin",0.212445319721069
"North America",2023,"Current care","No aspirin",0.0237722081709915
"North America",2023,"Scenario 1","Aspirin",0.212360181191584
"North America",2023,"Scenario 1","No aspirin",0.21237851050521
"North America",2023,"Scenario 2","Aspirin",0.212360181191584
"North America",2023,"Scenario 2","No aspirin",0.21237851050521
"North America",2023,"Scenario 3","Aspirin",0.212315231523776
"North America",2023,"Scenario 3","No aspirin",0.212339616325321
"North America",2023,"Scenario 4","Aspirin",0.212269969875607
"North America",2023,"Scenario 4","No aspirin",0.212300452492863
"North America",2024,"Current care","Aspirin",0.192877791514209
"North America",2024,"Scenario 1","Aspirin",0.192696445962624
"North America",2024,"Scenario 1","No aspirin",0.192736697636723
"North America",2024,"Scenario 2","Aspirin",0.192696445962624
"North America",2024,"Scenario 2","No aspirin",0.192736697636723
"North America",2024,"Scenario 3","Aspirin",0.192600727442902
"North America",2024,"Scenario 3","No aspirin",0.192654255337666
"North America",2024,"Scenario 4","Aspirin",0.192504371729257
"North America",2024,"Scenario 4","No aspirin",0.192571257675357
"North America",2025,"Current care","Aspirin",0.192114336689652
"North America",2025,"Scenario 1","Aspirin",0.191859637857986
"North America",2025,"Scenario 1","No aspirin",0.191919997299026
"North America",2025,"Scenario 2","Aspirin",0.191833670784107
"North America",2025,"Scenario 2","No aspirin",0.191897519881091
"North America",2025,"Scenario 3","Aspirin",0.191685616955435
"North America",2025,"Scenario 3","No aspirin",0.191770463624407
"North America",2025,"Scenario 4","Aspirin",0.191536659199987
"North America",2025,"Scenario 4","No aspirin",0.191642602210229
"North America",2026,"Current care","Aspirin",0.191554111552841
"North America",2026,"Scenario 1","Aspirin",0.191313441907377
"North America",2026,"Scenario 1","No aspirin",0.191382515331085
"North America",2026,"Scenario 2","Aspirin",0.191161343604888
"North America",2026,"Scenario 2","No aspirin",0.191250809714617
"North America",2026,"Scenario 3","Aspirin",0.190958181214747
"North America",2026,"Scenario 3","No aspirin",0.191076956637607
"North America",2026,"Scenario 4","Aspirin",0.190753935711425
"North America",2026,"Scenario 4","No aspirin",0.190902101608965
"North America",2027,"Current care","Aspirin",0.191150855541322
"North America",2027,"Scenario 1","Aspirin",0.19091529565624
"North America",2027,"Scenario 1","No aspirin",0.190995315764542
"North America",2027,"Scenario 2","Aspirin",0.190638641410618
"North America",2027,"Scenario 2","No aspirin",0.190755648177018
"North America",2027,"Scenario 3","Aspirin",0.190377575471601
"North America",2027,"Scenario 3","No aspirin",0.190532741764313
"North America",2027,"Scenario 4","Aspirin",0.190115366474429
"North America",2027,"Scenario 4","No aspirin",0.190308710123204
"North America",2028,"Current care","Aspirin",0.190734440008357
"North America",2028,"Scenario 1","Aspirin",0.190497108873526
"North America",2028,"Scenario 1","No aspirin",0.190590013841274
"North America",2028,"Scenario 2","Aspirin",0.190099366241174
"North America",2028,"Scenario 2","No aspirin",0.190245261021864
"North America",2028,"Scenario 3","Aspirin",0.189778732526228
"North America",2028,"Scenario 3","No aspirin",0.189971968405785
"North America",2028,"Scenario 4","Aspirin",0.189457042870673
"North America",2028,"Scenario 4","No aspirin",0.189697519366536
"North America",2029,"Current care","Aspirin",0.190328934312258
"North America",2029,"Scenario 1","Aspirin",0.190084087272748
"North America",2029,"Scenario 1","No aspirin",0.190191411368197
"North America",2029,"Scenario 2","Aspirin",0.189568844575462
"North America",2029,"Scenario 2","No aspirin",0.189744535493156
"North America",2029,"Scenario 3","Aspirin",0.189187676528019
"North America",2029,"Scenario 3","No aspirin",0.189420068446189
"North America",2029,"Scenario 4","Aspirin",0.18880571160314
"North America",2029,"Scenario 4","No aspirin",0.189094523803107
"North America",2030,"Current care","Aspirin",0.189565058402636
"North America",2030,"Scenario 1","Aspirin",0.189309178236304
"North America",2030,"Scenario 1","No aspirin",0.189431670554916
"North America",2030,"Scenario 2","Aspirin",0.188681744966293
"North America",2030,"Scenario 2","No aspirin",0.188887116815888
"North America",2030,"Scenario 3","Aspirin",0.188241040723032
"North America",2030,"Scenario 3","No aspirin",0.188512312895383
"North America",2030,"Scenario 4","Aspirin",0.187799967331274
"North America",2030,"Scenario 4","No aspirin",0.188136617497926
"North America",2031,"Current care","Aspirin",0.189009575920421
"North America",2031,"Scenario 1","Aspirin",0.188719034844504
"North America",2031,"Scenario 1","No aspirin",0.188857826260922
"North America",2031,"Scenario 2","Aspirin",0.187980837907837
"North America",2031,"Scenario 2","No aspirin",0.188216667925676
"North America",2031,"Scenario 3","Aspirin",0.187479406296652
"North America",2031,"Scenario 3","No aspirin",0.187790465089988
"North America",2031,"Scenario 4","Aspirin",0.186978222574315
"North America",2031,"Scenario 4","No aspirin",0.187363678400156
"North America",2032,"Current care","Aspirin",0.188637853615469
"North America",2032,"Scenario 1","Aspirin",0.188289887950611
"North America",2032,"Scenario 1","No aspirin",0.18844604485314
"North America",2032,"Scenario 2","Aspirin",0.187442964138196
"North America",2032,"Scenario 2","No aspirin",0.187709868394065
"North America",2032,"Scenario 3","Aspirin",0.186880072636368
"North America",2032,"Scenario 3","No aspirin",0.187231596033786
"North America",2032,"Scenario 4","Aspirin",0.18631824505105
"North America",2032,"Scenario 4","No aspirin",0.186753173281648
"North America",2033,"Current care","Aspirin",0.188335688021799
"North America",2033,"Scenario 1","Aspirin",0.187928226045957
"North America",2033,"Scenario 1","No aspirin",0.188102632049767
"North America",2033,"Scenario 2","Aspirin",0.186973475381538
"North America",2033,"Scenario 2","No aspirin",0.187272034688424
"North America",2033,"Scenario 3","Aspirin",0.186348285027651
"North America",2033,"Scenario 3","No aspirin",0.186740908614399
"North America",2033,"Scenario 4","Aspirin",0.185725185678795
"North America",2033,"Scenario 4","No aspirin",0.186210192792441
"North America",2034,"Current care","Aspirin",0.187963020365095
"North America",2034,"Scenario 1","Aspirin",0.187495341076087
"North America",2034,"Scenario 1","No aspirin",0.187688362464873
"North America",2034,"Scenario 2","Aspirin",0.186434593542713
"North America",2034,"Scenario 2","No aspirin",0.186764752615622
"North America",2034,"Scenario 3","Aspirin",0.18574755007021
"North America",2034,"Scenario 3","No aspirin",0.186181115947665
"North America",2034,"Scenario 4","Aspirin",0.185063649271392
"North America",2034,"Scenario 4","No aspirin",0.185598304203905
"North America",2035,"Current care","Aspirin",0.187202769429983
"North America",2035,"Scenario 1","Aspirin",0.186677104300583
"North America",2035,"Scenario 1","No aspirin",0.186888027572381
"North America",2035,"Scenario 2","Aspirin",0.185515869581334
"North America",2035,"Scenario 2","No aspirin",0.185876031516917
"North America",2035,"Scenario 3","Aspirin",0.184770452868984
"North America",2035,"Scenario 3","No aspirin",0.185242752176109
"North America",2035,"Scenario 4","Aspirin",0.184029201454789
"North America",2035,"Scenario 4","No aspirin",0.184610590671661
"North America",2036,"Current care","Aspirin",0.186562947982668
"North America",2036,"Scenario 1","Aspirin",0.185979601001173
"North America",2036,"Scenario 1","No aspirin",0.186208689268045
"North America",2036,"Scenario 2","Aspirin",0.184715260052195
"North America",2036,"Scenario 2","No aspirin",0.185105869087999
"North America",2036,"Scenario 3","Aspirin",0.183910569308628
"North America",2036,"Scenario 3","No aspirin",0.184422746964739
"North America",2036,"Scenario 4","Aspirin",0.183111018562284
"North America",2036,"Scenario 4","No aspirin",0.183739544542991
"North America",2037,"Current care","Aspirin",0.186114352217332
"North America",2037,"Scenario 1","Aspirin",0.185479703683506
"North America",2037,"Scenario 1","No aspirin",0.18572653998325
"North America",2037,"Scenario 2","Aspirin",0.184102974259932
"North America",2037,"Scenario 2","No aspirin",0.184524631416596
"North America",2037,"Scenario 3","Aspirin",0.183238837977352
"North America",2037,"Scenario 3","No aspirin",0.183791256149636
"North America",2037,"Scenario 4","Aspirin",0.182379231267518
"North America",2037,"Scenario 4","No aspirin",0.18305549977953
"North America",2038,"Current care","Aspirin",0.185823172900162
"North America",2038,"Scenario 1","Aspirin",0.185135671474985
"North America",2038,"Scenario 1","No aspirin",0.185400932094797
"North America",2038,"Scenario 2","Aspirin",0.183645449855415
"North America",2038,"Scenario 2","No aspirin",0.184098773776462
"North America",2038,"Scenario 3","Aspirin",0.182810343544511
"North America",2038,"Scenario 3","No aspirin",0.183392854875105
"North America",2038,"Scenario 4","Aspirin",0.181800351014428
"North America",2038,"Scenario 4","No aspirin",0.18252502138532
"North America",2039,"Current care","Aspirin",0.185581045544363
"North America",2039,"Scenario 1","Aspirin",0.184840162392342
"North America",2039,"Scenario 1","No aspirin",0.185124450723618
"North America",2039,"Scenario 2","Aspirin",0.183236006106543
"North America",2039,"Scenario 2","No aspirin",0.183721432305904
"North America",2039,"Scenario 3","Aspirin",0.182504927576083
"North America",2039,"Scenario 3","No aspirin",0.183111372216094
"North America",2039,"Scenario 4","Aspirin",0.181269534326188
"North America",2039,"Scenario 4","No aspirin",0.182043098857506
"North America",2040,"Current care","Aspirin",0.184996724975817
"North America",2040,"Scenario 1","Aspirin",0.184206953289329
"North America",2040,"Scenario 1","No aspirin",0.184509342062515
"North America",2040,"Scenario 2","Aspirin",0.182495619482815
"North America",2040,"Scenario 2","No aspirin",0.183011147035099
"North America",2040,"Scenario 3","Aspirin",0.181871768487658
"North America",2040,"Scenario 3","No aspirin",0.18250916656147
"North America",2040,"Scenario 4","Aspirin",0.180480974474354
"North America",2040,"Scenario 4","No aspirin",0.18129176710293
"North America",2041,"Current care","Aspirin",0.184423594030063
"North America",2041,"Scenario 1","Aspirin",0.183585192748127
"North America",2041,"Scenario 1","No aspirin",0.183905432557796
"North America",2041,"Scenario 2","Aspirin",0.181766676093415
"North America",2041,"Scenario 2","No aspirin",0.182311892091054
"North America",2041,"Scenario 3","Aspirin",0.181264389397943
"North America",2041,"Scenario 3","No aspirin",0.181927685132411
"North America",2041,"Scenario 4","Aspirin",0.179841744943534
"North America",2041,"Scenario 4","No aspirin",0.180674488072767
"North America",2042,"Current care","Aspirin",0.183901115906249
"North America",2042,"Scenario 1","Aspirin",0.183013672168876
"North America",2042,"Scenario 1","No aspirin",0.183351648756974
"North America",2042,"Scenario 2","Aspirin",0.18108865080288
"North America",2042,"Scenario 2","No aspirin",0.18166318106383
"North America",2042,"Scenario 3","Aspirin",0.180727395615395
"North America",2042,"Scenario 3","No aspirin",0.18141130202189
"North America",2042,"Scenario 4","Aspirin",0.179253276874559
"North America",2042,"Scenario 4","No aspirin",0.180118875362964
"North America",2043,"Current care","Aspirin",0.183472809057521
"North America",2043,"Scenario 1","Aspirin",0.182536068880959
"North America",2043,"Scenario 1","No aspirin",0.182892250258191
"North America",2043,"Scenario 2","Aspirin",0.180556565462669
"North America",2043,"Scenario 2","No aspirin",0.181154311056944
"North America",2043,"Scenario 3","Aspirin",0.180291313763031
"North America",2043,"Scenario 3","No aspirin",0.18099260184281
"North America",2043,"Scenario 4","Aspirin",0.178779511324847
"North America",2043,"Scenario 4","No aspirin",0.179672501123818
"North America",2044,"Current care","Aspirin",0.183139617481312
"North America",2044,"Scenario 1","Aspirin",0.182152824295174
"North America",2044,"Scenario 1","No aspirin",0.182527869397609
"North America",2044,"Scenario 2","Aspirin",0.180186808922767
"North America",2044,"Scenario 2","No aspirin",0.180799994697358
"North America",2044,"Scenario 3","Aspirin",0.179955326913778
"North America",2044,"Scenario 3","No aspirin",0.180671412371059
"North America",2044,"Scenario 4","Aspirin",0.178414849401409
"North America",2044,"Scenario 4","No aspirin",0.179331038039562
"North America",2045,"Current care","Aspirin",0.182609292391213
"North America",2045,"Scenario 1","Aspirin",0.181576823266981
"North America",2045,"Scenario 1","No aspirin",0.181978690814169
"North America",2045,"Scenario 2","Aspirin",0.17962444135508
"North America",2045,"Scenario 2","No aspirin",0.180259941691197
"North America",2045,"Scenario 3","Aspirin",0.179436020024121
"North America",2045,"Scenario 3","No aspirin",0.180162177066495
"North America",2045,"Scenario 4","Aspirin",0.177874798573411
"North America",2045,"Scenario 4","No aspirin",0.178807974526005
"North America",2046,"Current care","Aspirin",0.182204758178374
"North America",2046,"Scenario 1","Aspirin",0.181131450620423
"North America",2046,"Scenario 1","No aspirin",0.181563181726804
"North America",2046,"Scenario 2","Aspirin",0.17918490273201
"North America",2046,"Scenario 2","No aspirin",0.179846437313625
"North America",2046,"Scenario 3","Aspirin",0.179040431218061
"North America",2046,"Scenario 3","No aspirin",0.17977576686245
"North America",2046,"Scenario 4","Aspirin",0.177459156151325
"North America",2046,"Scenario 4","No aspirin",0.178407875683546
"North America",2047,"Current care","Aspirin",0.18184195631927
"North America",2047,"Scenario 1","Aspirin",0.180739724587244
"North America",2047,"Scenario 1","No aspirin",0.181196931182588
"North America",2047,"Scenario 2","Aspirin",0.178794346142427
"North America",2047,"Scenario 2","No aspirin",0.17947863178907
"North America",2047,"Scenario 3","Aspirin",0.178688520148317
"North America",2047,"Scenario 3","No aspirin",0.179431635569494
"North America",2047,"Scenario 4","Aspirin",0.177089555697306
"North America",2047,"Scenario 4","No aspirin",0.178051649252423
"North America",2048,"Current care","Aspirin",0.18150904496064
"North America",2048,"Scenario 1","Aspirin",0.180388580632468
"North America",2048,"Scenario 1","No aspirin",0.180867295810721
"North America",2048,"Scenario 2","Aspirin",0.178448713140835
"North America",2048,"Scenario 2","No aspirin",0.179151738859451
"North America",2048,"Scenario 3","Aspirin",0.178368609469774
"North America",2048,"Scenario 3","No aspirin",0.179118205649212
"North America",2048,"Scenario 4","Aspirin",0.176754293346151
"North America",2048,"Scenario 4","No aspirin",0.177727704427531
"North America",2049,"Current care","Aspirin",0.181227647904037
"North America",2049,"Scenario 1","Aspirin",0.180097618873716
"North America",2049,"Scenario 1","No aspirin",0.180594387747211
"North America",2049,"Scenario 2","Aspirin",0.178161204350396
"North America",2049,"Scenario 2","No aspirin",0.178880166730011
"North America",2049,"Scenario 3","Aspirin",0.178102002401307
"North America",2049,"Scenario 3","No aspirin",0.17885701941739
"North America",2049,"Scenario 4","Aspirin",0.176474593394296
"North America",2049,"Scenario 4","No aspirin",0.177457567944714
"North America",2050,"Current care","Aspirin",0.180782079710412
"North America",2050,"Scenario 1","Aspirin",0.179654534003122
"North America",2050,"Scenario 1","No aspirin",0.180164549342544
"North America",2050,"Scenario 2","Aspirin",0.177723128185349
"North America",2050,"Scenario 2","No aspirin",0.178453456521421
"North America",2050,"Scenario 3","Aspirin",0.177681236378942
"North America",2050,"Scenario 3","No aspirin",0.178438507159362
"North America",2050,"Scenario 4","Aspirin",0.176046994150784
"North America",2050,"Scenario 4","No aspirin",0.177035137009641
"South Asia",2017,"Current care","Aspirin",0.338932360886271
"South Asia",2017,"Scenario 1","Aspirin",0.338932360886271
"South Asia",2017,"Scenario 1","No aspirin",0.338932360886271
"South Asia",2017,"Scenario 2","Aspirin",0.338932360886271
"South Asia",2017,"Scenario 2","No aspirin",0.338932360886271
"South Asia",2017,"Scenario 3","Aspirin",0.338932360886271
"South Asia",2017,"Scenario 3","No aspirin",0.338932360886271
"South Asia",2017,"Scenario 4","Aspirin",0.338932360886271
"South Asia",2017,"Scenario 4","No aspirin",0.338932360886271
"South Asia",2018,"Current care","Aspirin",0.322062671003131
"South Asia",2018,"Scenario 1","Aspirin",0.322062671003131
"South Asia",2018,"Scenario 1","No aspirin",0.322062671003131
"South Asia",2018,"Scenario 2","Aspirin",0.322062671003131
"South Asia",2018,"Scenario 2","No aspirin",0.322062671003131
"South Asia",2018,"Scenario 3","Aspirin",0.322062671003131
"South Asia",2018,"Scenario 3","No aspirin",0.322062671003131
"South Asia",2018,"Scenario 4","Aspirin",0.322062671003131
"South Asia",2018,"Scenario 4","No aspirin",0.322062671003131
"South Asia",2019,"Current care","Aspirin",0.322106584041135
"South Asia",2019,"Scenario 1","Aspirin",0.322106584041135
"South Asia",2019,"Scenario 1","No aspirin",0.322106584041135
"South Asia",2019,"Scenario 2","Aspirin",0.322106584041135
"South Asia",2019,"Scenario 2","No aspirin",0.322106584041135
"South Asia",2019,"Scenario 3","Aspirin",0.322106584041135
"South Asia",2019,"Scenario 3","No aspirin",0.322106584041135
"South Asia",2019,"Scenario 4","Aspirin",0.322106584041135
"South Asia",2019,"Scenario 4","No aspirin",0.322106584041135
"South Asia",2020,"Current care","Aspirin",0.325789859675956
"South Asia",2020,"Current care","No aspirin",0.0081730795143844
"South Asia",2020,"Scenario 1","Aspirin",0.325789859675956
"South Asia",2020,"Scenario 1","No aspirin",0.325789859675956
"South Asia",2020,"Scenario 2","Aspirin",0.325789859675956
"South Asia",2020,"Scenario 2","No aspirin",0.325789859675956
"South Asia",2020,"Scenario 3","Aspirin",0.325789859675956
"South Asia",2020,"Scenario 3","No aspirin",0.325789859675956
"South Asia",2020,"Scenario 4","Aspirin",0.325789859675956
"South Asia",2020,"Scenario 4","No aspirin",0.325789859675956
"South Asia",2021,"Current care","Aspirin",0.325397151382631
"South Asia",2021,"Current care","No aspirin",0.00805830280725817
"South Asia",2021,"Scenario 1","Aspirin",0.325397151382631
"South Asia",2021,"Scenario 1","No aspirin",0.325397151382631
"South Asia",2021,"Scenario 2","Aspirin",0.325397151382631
"South Asia",2021,"Scenario 2","No aspirin",0.325397151382631
"South Asia",2021,"Scenario 3","Aspirin",0.325397151382631
"South Asia",2021,"Scenario 3","No aspirin",0.325397151382631
"South Asia",2021,"Scenario 4","Aspirin",0.325397151382631
"South Asia",2021,"Scenario 4","No aspirin",0.325397151382631
"South Asia",2022,"Current care","Aspirin",0.317238833705127
"South Asia",2022,"Current care","No aspirin",0.00806296725781075
"South Asia",2022,"Scenario 1","Aspirin",0.317238833705127
"South Asia",2022,"Scenario 1","No aspirin",0.317238833705127
"South Asia",2022,"Scenario 2","Aspirin",0.317238833705127
"South Asia",2022,"Scenario 2","No aspirin",0.317238833705127
"South Asia",2022,"Scenario 3","Aspirin",0.317238833705127
"South Asia",2022,"Scenario 3","No aspirin",0.317238833705127
"South Asia",2022,"Scenario 4","Aspirin",0.317238833705127
"South Asia",2022,"Scenario 4","No aspirin",0.317238833705127
"South Asia",2023,"Current care","Aspirin",0.313513863770309
"South Asia",2023,"Current care","No aspirin",0.00774168835270572
"South Asia",2023,"Scenario 1","Aspirin",0.313308763761103
"South Asia",2023,"Scenario 1","No aspirin",0.313352104518034
"South Asia",2023,"Scenario 2","Aspirin",0.313308763761103
"South Asia",2023,"Scenario 2","No aspirin",0.313352104518034
"South Asia",2023,"Scenario 3","Aspirin",0.313201494811311
"South Asia",2023,"Scenario 3","No aspirin",0.313259290733568
"South Asia",2023,"Scenario 4","Aspirin",0.313094209448614
"South Asia",2023,"Scenario 4","No aspirin",0.313166464660942
"South Asia",2024,"Current care","Aspirin",0.304753263365308
"South Asia",2024,"Scenario 1","Aspirin",0.304309487603733
"South Asia",2024,"Scenario 1","No aspirin",0.304406014583298
